text	label
Update from Mayor  on COVID-19:-7 new cases Monday, adjusted total of 473 known, confirmed COVID-19 cases-Riverside facility now able to test residents, frontline workers both with and without symptoms-Regional approach to re-opening parks with 6 municipalities 	0
  Very nice to expand access to testing in this way.  Building on success with flattening curve in city.	0
   The curve is flat. We have a single digit daily case count for over a week in a city of 50k people. If that isn't flat please tell me what is?	0
   There were 84 cases last week with the revisions from backlog (week ending 4/25) — average of 12/day.  Great progress, but more cases than the last week of March.  It’s a good idea to keep slowing it down before loosening restrictions.	0
     Maybe so maybe no.  We have 473 cases in HBKN, with 19 deaths so a .04% mortality rate.  25% of NYC has antibodies according to Cuomo, so around 2.1M people had it.  The mortality rate with 17K deaths is what, .008%?  They kept their parks open.  Who did it better?	0
     If I were mayor, I’d be opening parks. Doubt  that parks play any role in transmissions.  But I don’t have all facts, data, and expert advice.  I also think that it is one of the least important sacrifices of this very unpleasant period.	0
 _Pedro Because they are giving detailed and helpful information at this level. Using some UK wide stats and some England only stats - &amp; a few London focussed stats on transport. Seeing NI, Wales &amp; Sco figs combined was hv been helpful.	0
 _Pedro Because that lot and the scientific modelling and strategising is directly influential on Scotland and is a relevant briefing at the national level which should include all jurisdictions. The national and devolved strstegy complementv each other &amp; so should presentations.	0
 _Pedro Because Scot Nat masturbation aside it’s real life - it is the actual national level in this case on a number of significant levels. And the detailed devolved briefings are important too. But both are relevant to us.	0
Ok society, I'll biteWho is Joe Biden?What is covid-19?	0
 Please tell me the location of the rock you live under. It sounds way nicer than the surface.	0
 Some Boomer and the Boomer killer.	0
 idk but both seem to have to do something with old people and trump	0
 One will be the death of us all, either by exposure or medical debt. The other is a virus.	0
 Both are a virus that if not delt with will ruin society as we know it	0
 🤐  5G bat guano paid for by mega corporations and a respiratory virus...	0
"Turns out the answer is the same as the question. WHO let the dogs out! ""Can I catch COVID-19 from my pet? No. There is no evidence that companion animals or pets such as cats and dogs have been infected or could spread the virus that causes COVID-19.""  "	0
 Eric	0
 It’s actually an important bit of misinformation that needs to be busted. 	0
FACT: 5G mobile networks DO NOT spread COVID-19 Virus cannot travel on radio waves/mobile networks. COVID-19 is spreading in many countries that do not have 5G mobile networks.	0
COVID-19 is spread through droplets when an infected person coughs, sneezes or speaks. People can also be infected by touching a contaminated surface and then their eyes, mouth and nose. -WHO	0
 1) 2)  Δες και το What types of masks are used against the spread of COVID-19?	0
 Ο ΠΟΥ το έχει διαψεύσει	0
_dog Και ο ΠΟΥ λεει οτι ανεβαζει την μεταδοση του ιου κιολας 13 φορες;;;;;	0
 Δες ένωση φαρμακοποιών βορείου Ελλάδος που έβγαλαν ανακοίνωση και δες και ιατρούς	0
_dog Aυτο βρηκα τωρα προχειρα.. 	0
_dog Σε κατεστρεψα και σε βαλα να ψαχνεις βραδιατικο; 😂	0
 Έτοιμα τα είχα. Γενικά όντας ομάδα υψηλού κινδύνου τα κοιτάω καθημερινά	0
Can regularly rinsing your nose with saline help prevent infection with the new coronavirus?Here is some good  myth-busting advice for the public: COVID19 	0
  Some robust measures here in Sierra Leone by the current Administration, including buying into the expertise of past National Ebola Response Team Leads; to the admiration of all citizens!	0
"  ""No. There is no evidence that ...rinsing the nose with saline has protected people from infection with the new coronavirus.""Has it been tested? In a laboratory, does the virus survive in saline?"	0
Tell your uncles and aunts in those WhatsApp groups &gt;&gt; Exposing yourself to the sun or to temperatures higher than 25C degrees DOES NOT prevent the coronavirus disease (COVID-19)	0
 I don't think this is what GoK meant by youth helping to fight the pandemic.	0
 Tell us more	0
Is it safe to receive a letter or a package from China ? 2019nCoV 	0
 Sure, it’s safe	0
 Studies say 9 days COVID19	0
 no problem	0
 put it outside after 14 days。it is a joke	0
BREAKING: A source confirms to CP24 that the deceased soldier in Ottawa is Cpl. Nathan Cirillo. Cirillo was a member of the Hamilton Argylls	0
 very sad news. RIP 🙏	0
 RIPNathanCirillo 	0
 RIP	0
 I teared up when I heard. RIP Cpl Cirillo.	0
 R IP NATHAN !	0
 So sad. Too close to home. He's in God's hands now.	0
 Not necessarily effective if any location is missed. It should minimize risk but not eliminate it unless the virus has a short life span outside of human hosts. How long does the virus survive on surfaces?	0
Airlines are turning to the world’s toughest disinfectants after evacuating people from coronavirus hotspots  	0
_olainn  WHO says coronaviruses, including the one that causes COVID-19, can persist on surfaces for a few hours or up to several days, most likely 5	0
  Useful and important to know.	0
_olainn  The virus can't be stopped	0
Are there any specific medicines to prevent or treat the new coronavirus? Coronavirus Covid_19 WHO 	0
_sa ESSENTIAL READING: MT&gt; _sa: Are there any specific medicines to prevent or treat the new coronavirus? Coronavirus Covid_19 WHO 	0
Is it safe to receive a letter or a package from China?Yes, it is safe. People receiving packages from China are not at risk of contracting the new coronavirus. From previous analysis, we know coronaviruses do not survive long on objects, such as letters or packages. 	0
Can an ultraviolet disinfection lamp kill the new coronavirus?UV lamps should not be used to sterilize hands or other areas of skin as UV radiation can cause skin irritation. 	0
Can spraying alcohol or chlorine all over your body kill the new coronavirus?No. Spraying alcohol or chlorine all over your body will not kill viruses that have already entered your body. Spraying such substances can be harmful to clothes or mucous membranes (i.e. eyes, mouth).	0
Be aware that both alcohol and chlorine can be useful to disinfect surfaces, but they need to be used under appropriate recommendations. 	0
Can pets at home spread the new coronavirus (2019-nCoV)?At present, there is no evidence that companion animals/pets such as dogs or cats can be infected with the new coronavirus. However, it is always a good idea to wash your hands with soap and water after contact with pets.	0
This protects you against various common bacteria such as E.coli and Salmonella that can pass between pets and humans. 	0
Do vaccines against pneumonia protect you against the new coronavirus?No. Vaccines against pneumonia, such as pneumococcal vaccine and Haemophilus influenza type B (Hib) vaccine, do not provide protection against the new coronavirus.	0
The virus is so new and different that it needs its own vaccine. Researchers are trying to develop a vaccine against 2019-nCoV. Although these vaccines are not effective against 2019-nCoV, vaccination against respiratory illnesses is highly recommended to protect your health. 	0
Can regularly rinsing your nose with saline help prevent infection with the new coronavirus?No. There is no evidence that regularly rinsing the nose with saline has protected people from infection with the new coronavirus.	0
There is some limited evidence that regularly rinsing nose with saline can help people recover more quickly from the common cold. However, regularly rinsing the nose has not been shown to prevent respiratory infections. 	0
Can eating garlic help prevent infection with the new coronavirus?Garlic is a healthy food that may have some antimicrobial properties. However, there is no evidence from the current outbreak that eating garlic has protected people from the new coronavirus. 	0
Does putting on sesame oil block the new coronavirus from entering the body?No. Sesame oil does not kill the new coronavirus. There are some chemical disinfectants that can kill the 2019-nCoV on surfaces. These include bleach/chlorine-based disinfectants, either solvents, 75%	0
ethanol, peracetic acid and chloroform.However, they have little or no impact on the virus if you put them on the skin or under your nose. It can even be dangerous to put these chemicals on your skin. 	0
Does the new coronavirus affect older people, or are younger people also susceptible?People of all ages can be infected by the new coronavirus (2019-nCoV). Older people, and people with pre-existing medical conditions (such as asthma, diabetes, heart disease) appear to	0
be more vulnerable to becoming severely ill with the virus. WHO advises people of all ages to take steps to protect themselves from the virus, for example by following good hand hygiene and good respiratory hygiene. 	0
Are antibiotics effective in preventing and treating the new coronavirus?No, antibiotics do not work against viruses, only bacteria.The new coronavirus (2019-nCoV) is a virus and, therefore, antibiotics should not be used as a means of prevention or treatment.	0
However, if you are hospitalized for the 2019-nCoV, you may receive antibiotics because bacterial co-infection is possible. 	0
Are there any specific medicines to prevent or treat the new coronavirus?To date, there is no specific medicine recommended to prevent or treat the new coronavirus (2019-nCoV).However, those infected with the virus should receive appropriate care to relieve and treat	0
symptoms, and those with severe illness should receive optimized supportive care. Some specific treatments are under investigation, and will be tested through clinical trials. WHO is helping to accelerate research and development efforts with a range or partners. 	0
Mythbuster: COVID-19 virus can be transmitted in areas with hot and humid climatesFrom the evidence so far, the COVID-19 virus can be transmitted in ALL AREAS, including areas with hot and humid weather. Regardless of climate, adopt protective measures  	0
 Be safe	0
 Stay home stay safe	0
 Be safe everyone	0
 Be safe	0
 you keep putting this title that is very unfair to the Jobs. His genitor was Syrian not his father.	1
